"batch_id","run_id","jcm","ccrs_mode","file","line","mase_run_id","archive_id","timestamp","transaction_id","trigger","status","agent","graph","trace_mode","rule_count","error","started_at","finished_at","duration_ms","capture_source"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5012","run-2026-05-24T10-59-10-998Z","6402812","1779620486876","2509","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/4/17","summary","9",,"1779620486799","1779620486876","77","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5014","run-2026-05-24T10-59-10-998Z","6402814","1779620487014","2510","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/17","summary","9",,"1779620486910","1779620487004","94","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5016","run-2026-05-24T10-59-10-998Z","6402816","1779620487142","2511","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/16","summary","9",,"1779620487047","1779620487138","91","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5018","run-2026-05-24T10-59-10-998Z","6402818","1779620487257","2512","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/16","summary","9",,"1779620487176","1779620487252","76","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5020","run-2026-05-24T10-59-10-998Z","6402820","1779620487381","2513","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/1/16","summary","9",,"1779620487290","1779620487380","90","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5022","run-2026-05-24T10-59-10-998Z","6402822","1779620487498","2514","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/16","summary","9",,"1779620487416","1779620487496","80","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5024","run-2026-05-24T10-59-10-998Z","6402824","1779620487627","2515","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/16","summary","9",,"1779620487538","1779620487626","88","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5026","run-2026-05-24T10-59-10-998Z","6402826","1779620487749","2516","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/15","summary","9",,"1779620487665","1779620487744","79","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5028","run-2026-05-24T10-59-10-998Z","6402828","1779620487887","2517","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/14","summary","9",,"1779620487790","1779620487884","94","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5030","run-2026-05-24T10-59-10-998Z","6402830","1779620488001","2518","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/14","summary","9",,"1779620487922","1779620487998","76","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5032","run-2026-05-24T10-59-10-998Z","6402832","1779620488128","2519","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/1/14","summary","9",,"1779620488034","1779620488126","92","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5034","run-2026-05-24T10-59-10-998Z","6402834","1779620488251","2520","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/1/13","summary","9",,"1779620488166","1779620488251","85","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5036","run-2026-05-24T10-59-10-998Z","6402836","1779620488384","2521","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/1/14","summary","9",,"1779620488286","1779620488383","97","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5038","run-2026-05-24T10-59-10-998Z","6402838","1779620488529","2522","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/14","summary","9",,"1779620488426","1779620488519","93","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5040","run-2026-05-24T10-59-10-998Z","6402840","1779620488648","2523","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/14","summary","9",,"1779620488560","1779620488645","85","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5042","run-2026-05-24T10-59-10-998Z","6402842","1779620488767","2524","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/13","summary","9",,"1779620488680","1779620488766","86","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5044","run-2026-05-24T10-59-10-998Z","6402844","1779620488890","2525","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/14","summary","9",,"1779620488804","1779620488887","83","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5046","run-2026-05-24T10-59-10-998Z","6402846","1779620489003","2526","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/15","summary","9",,"1779620488920","1779620489003","83","unknown"
"baseline-vs-ccrs-v2","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","5048","run-2026-05-24T10-59-10-998Z","6402848","1779620489115","2527","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/16","summary","9",,"1779620489037","1779620489115","78","unknown"
