"batch_id","run_id","jcm","ccrs_mode","file","line","mase_run_id","archive_id","timestamp","transaction_id","trigger","status","agent","graph","trace_mode","rule_count","error","started_at","finished_at","duration_ms","capture_source"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4956","run-2026-05-24T11-07-04-892Z","6413582","1779624407606","2552","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/14","summary","9",,"1779624407522","1779624407603","81","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4958","run-2026-05-24T11-07-04-892Z","6413584","1779624407730","2553","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/14","summary","9",,"1779624407646","1779624407728","82","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4960","run-2026-05-24T11-07-04-892Z","6413586","1779624407855","2554","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/1/14","summary","9",,"1779624407765","1779624407853","88","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4962","run-2026-05-24T11-07-04-892Z","6413588","1779624407972","2555","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/1/13","summary","9",,"1779624407892","1779624407965","73","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4964","run-2026-05-24T11-07-04-892Z","6413590","1779624408082","2556","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/1/14","summary","9",,"1779624407998","1779624408077","79","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4966","run-2026-05-24T11-07-04-892Z","6413592","1779624408199","2557","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/2/14","summary","9",,"1779624408115","1779624408194","79","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4968","run-2026-05-24T11-07-04-892Z","6413594","1779624408320","2558","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/14","summary","9",,"1779624408228","1779624408319","91","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4970","run-2026-05-24T11-07-04-892Z","6413596","1779624408446","2559","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/13","summary","9",,"1779624408354","1779624408445","91","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4972","run-2026-05-24T11-07-04-892Z","6413598","1779624408563","2560","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/14","summary","9",,"1779624408479","1779624408562","83","unknown"
"baseline-vs-ccrs-v1","001-baseline","dfs_baseline.jcm","none","mase-events.jsonl","4974","run-2026-05-24T11-07-04-892Z","6413600","1779624408688","2561","POST","COMMITTED","dfs_baseline_nesw_1","http://127.0.1.1:8080/cells/3/15","summary","9",,"1779624408596","1779624408684","88","unknown"
